Segmentname_FV2210,Segmentgruppe_FV2210,Segment_FV2210,Datenelement_FV2210,Segment ID_FV2210,Code_FV2210,Qualifier_FV2210,Beschreibung_FV2210,Bedingungsausdruck_FV2210,Bedingung_FV2210,Unnamed: 0_FV2210,Änderung,changed_entries,Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,Unnamed: 0_FV2304
Daten der Tranche,SG8,,,,,,,Muss [492] ∧ [2307],"[9] Wenn SG4 STS+7++ZE4 (Transaktionsgrund: Weggefallene Markt- bzw. Messlokation) nicht vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2307] Für jede 11-stellige ID im SG5 LOC+172 (Meldepunkt) DE3225 auf die das RFF+Z18 (Marktlokation) der SG8+Z01(Daten der Marktlokation) nicht referenziert genau einmal anzugeben",103,,,Daten der Tranche,SG8,,,,,,,Muss [492] ∧ [2307],"[9] Wenn SG4 STS+7++ZE4 (Transaktionsgrund: Weggefallene Markt- bzw. Messlokation) nicht vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2307] Für jede 11-stellige ID im SG5 LOC+172 (Meldepunkt) DE3225 auf die das RFF+Z18 (Marktlokation) der SG8+Z01(Daten der Marktlokation) nicht referenziert genau einmal anzugeben",103
Daten der Tranche,SG8,SEQ,,,,,,Muss,,104,,,Daten der Tranche,SG8,SEQ,,,,,,Muss,,104
Daten der Tranche,SG8,SEQ,1229,,Z15,,Daten der Tranche,X,,105,,,Daten der Tranche,SG8,SEQ,1229,,Z15,,Daten der Tranche,X,,105
Referenz auf die ID der Tranche,SG8,RFF,,,,,,Muss,,106,,,Referenz auf die ID der Tranche,SG8,RFF,,,,,,Muss,,106
Referenz auf die ID der Tranche,SG8,RFF,1153,,Z20,,Tranche,X,,107,,,Referenz auf die ID der Tranche,SG8,RFF,1153,,Z20,,Tranche,X,,107
Referenz auf die ID der Tranche,SG8,RFF,1154,,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,108,,,Referenz auf die ID der Tranche,SG8,RFF,1154,,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,108
Referenz auf die Marktlokation der Tranche ,SG8,RFF,,,,,,Muss,,109,,,Referenz auf die Marktlokation der Tranche ,SG8,RFF,,,,,,Muss,,109
Referenz auf die Marktlokation der Tranche ,SG8,RFF,1153,,Z16,,zugeordnete Marktlokation,X,,110,,,Referenz auf die Marktlokation der Tranche ,SG8,RFF,1153,,Z16,,zugeordnete Marktlokation,X,,110
Referenz auf die Marktlokation der Tranche ,SG8,RFF,1154,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,111,,,Referenz auf die Marktlokation der Tranche ,SG8,RFF,1154,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,111
Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,,,,,,,Muss [384],[384] Wenn SG10 CCI+Z37++ZD1 (Basis zur Bildung der Tranchengröße) (Prozentual) vorhanden,112,,,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,,,,,,,Muss [384],[384] Wenn SG10 CCI+Z37++ZD1 (Basis zur Bildung der Tranchengröße) (Prozentual) vorhanden,112
Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,,,,,,Muss,,113,,,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,,,,,,Muss,,113
Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6063,,11,,Aufteilungsmenge,X,,114,,,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6063,,11,,Aufteilungsmenge,X,,114
Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6060,,,,Mengenangabe in %,X [914] ∧ [930] ∧ [955],"[914] Format: Möglicher Wert: > 0
[930] Format: max. 2 Nachkommastellen
[955] Format: Möglicher Wert: < 100",115,,,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6060,,,,Mengenangabe in %,X [914] ∧ [930] ∧ [955],"[914] Format: Möglicher Wert: > 0
[930] Format: max. 2 Nachkommastellen
[955] Format: Möglicher Wert: < 100",115
Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6411,,P1,,Prozent,X,,116,,,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG9,QTY,6411,,P1,,Prozent,X,,116
Basis zur Bildung der Tranchengröße,SG10,,,,,,,Muss,,117,,,Basis zur Bildung der Tranchengröße,SG10,,,,,,,Muss,,117
Basis zur Bildung der Tranchengröße,SG10,CCI,,,,,,Muss,,118,,,Basis zur Bildung der Tranchengröße,SG10,CCI,,,,,,Muss,,118
Basis zur Bildung der Tranchengröße,SG10,CCI,7059,,Z37,,Basis zur Bildung der Tranchengröße,X,,119,,,Basis zur Bildung der Tranchengröße,SG10,CCI,7059,,Z37,,Basis zur Bildung der Tranchengröße,X,,119
Basis zur Bildung der Tranchengröße,SG10,CCI,7037,,ZD1,,Prozentual,X,,120,,,Basis zur Bildung der Tranchengröße,SG10,CCI,7037,,ZD1,,Prozentual,X,,120
Basis zur Bildung der Tranchengröße,SG10,CCI,7037,,ZD2,,Aufteilungsfaktor auf Basis von Referenzenträger/ installierter Leistung,X,,121,,,Basis zur Bildung der Tranchengröße,SG10,CCI,7037,,ZD2,,Aufteilungsfaktor auf Basis von Referenzenträger/ installierter Leistung,X,,121
Profildaten (Strom),SG8,,,,,,,Muss [492] ∧ [197] ∧ [2311],"[197] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation), in dem SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2311] Für jede 11-stellige ID im SG5 LOC+172 (Meldepunkt) DE3225, auf die das RFF+Z18 (Marktlokation) der SG8 SEQ+Z01 (Daten der Marktlokation) referenziert, mindestens einmal anzugeben",122,,,Profildaten (Strom),SG8,,,,,,,Muss [492] ∧ [197] ∧ [2311],"[197] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation), in dem SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2311] Für jede 11-stellige ID im SG5 LOC+172 (Meldepunkt) DE3225, auf die das RFF+Z18 (Marktlokation) der SG8 SEQ+Z01 (Daten der Marktlokation) referenziert, mindestens einmal anzugeben",122
Profildaten (Strom),SG8,SEQ,,,,,,Muss,,123,,,Profildaten (Strom),SG8,SEQ,,,,,,Muss,,123
Profildaten (Strom),SG8,SEQ,1229,,Z21,,Profildaten,X,,124,,,Profildaten (Strom),SG8,SEQ,1229,,Z21,,Profildaten,X,,124
Referenz auf die ID der Marktlokation,SG8,RFF,,,,,,Muss,,125,,,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,,Muss,,125
Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,,Marktlokation,X,,126,,,Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,,Marktlokation,X,,126
Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,127,,,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,127
Normiertes Profil (Strom),SG10,,,,,,,Muss,,128,,,Normiertes Profil (Strom),SG10,,,,,,,Muss,,128
Normiertes Profil (Strom),SG10,CCI,,,,,,Muss,,129,,,Normiertes Profil (Strom),SG10,CCI,,,,,,Muss,,129
Normiertes Profil (Strom),SG10,CCI,7059,,Z02,,Standardlastprofil,X [222],,130,,,Normiertes Profil (Strom),SG10,CCI,7059,,Z02,,Standardlastprofil,X [222],,130
Normiertes Profil (Strom),SG10,CCI,7059,,Z04,,Standardeinspeiseprofil,X [223],"[222] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z07 (Lieferrichtung: Verbrauch) vorhanden ist
[223] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden ist",131,,,Normiertes Profil (Strom),SG10,CCI,7059,,Z04,,Standardeinspeiseprofil,X [223],"[222] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z07 (Lieferrichtung: Verbrauch) vorhanden ist
[223] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden ist",131
Normiertes Profil (Strom),SG10,CCI,7037,,E01,,synthetisches Verfahren,X,,132,,,Normiertes Profil (Strom),SG10,CCI,7037,,E01,,synthetisches Verfahren,X,,132
Normiertes Profil (Strom),SG10,CCI,7037,,Z10,,analytisches Verfahren,X,,133,,,Normiertes Profil (Strom),SG10,CCI,7037,,Z10,,analytisches Verfahren,X,,133
Normiertes Profil (Strom),SG10,CAV,,,,,,Muss,,134,,,Normiertes Profil (Strom),SG10,CAV,,,,,,Muss,,134
Normiertes Profil (Strom),SG10,CAV,7111,,,,Code des Normierten Profils,X,,135,,,Normiertes Profil (Strom),SG10,CAV,7111,,,,Code des Normierten Profils,X,,135
Profilschardaten,SG8,,,,,,,Muss [492] ∧ [89] ∧ [2311],"[89] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E14 (TLP/TEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2311] Für jede 11-stellige ID im SG5 LOC+172 (Meldepunkt) DE3225, auf die das RFF+Z18 (Marktlokation) der SG8 SEQ+Z01 (Daten der Marktlokation) referenziert, mindestens einmal anzugeben",136,,,Profilschardaten,SG8,,,,,,,Muss [492] ∧ [89] ∧ [2311],"[89] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E14 (TLP/TEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2311] Für jede 11-stellige ID im SG5 LOC+172 (Meldepunkt) DE3225, auf die das RFF+Z18 (Marktlokation) der SG8 SEQ+Z01 (Daten der Marktlokation) referenziert, mindestens einmal anzugeben",136
Profilschardaten,SG8,SEQ,,,,,,Muss,,137,,,Profilschardaten,SG8,SEQ,,,,,,Muss,,137
Profilschardaten,SG8,SEQ,1229,,Z08,,Profilschardaten,X,,138,,,Profilschardaten,SG8,SEQ,1229,,Z08,,Profilschardaten,X,,138
Referenz auf die ID der Marktlokation,SG8,RFF,,,,,,Muss,,139,,,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,,Muss,,139
Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,,Marktlokation,X,,140,,,Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,,Marktlokation,X,,140
Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,141,,,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,141
Profilschar,SG10,,,,,,,Muss,,142,,,Profilschar,SG10,,,,,,,Muss,,142
Profilschar,SG10,CCI,,,,,,Muss,,143,,,Profilschar,SG10,CCI,,,,,,Muss,,143
Profilschar,SG10,CCI,7037,,Z12,,Profilschar,X,,144,,,Profilschar,SG10,CCI,7037,,Z12,,Profilschar,X,,144
Profilschar,SG10,CAV,,,,,,Muss,,145,,,Profilschar,SG10,CAV,,,,,,Muss,,145
Profilschar,SG10,CAV,7111,,,,Code der Profilschar,X,,146,,,Profilschar,SG10,CAV,7111,,,,Code der Profilschar,X,,146
Normiertes Profil,SG10,,,,,,,Muss,,147,,,Normiertes Profil,SG10,,,,,,,Muss,,147
Normiertes Profil,SG10,CCI,,,,,,Muss,,148,,,Normiertes Profil,SG10,CCI,,,,,,Muss,,148
Normiertes Profil,SG10,CCI,7059,,Z03,,tagesparameterabhängig es Lastprofil,X [222],,149,,,Normiertes Profil,SG10,CCI,7059,,Z03,,tagesparameterabhängig es Lastprofil,X [222],,149
Normiertes Profil,SG10,CCI,7059,,Z05,,tagesparameterabhängig es Einspeiseprofil,X [223],"[222] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z07 (Lieferrichtung: Verbrauch) vorhanden ist
[223] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden ist",150,,,Normiertes Profil,SG10,CCI,7059,,Z05,,tagesparameterabhängig es Einspeiseprofil,X [223],"[222] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z07 (Lieferrichtung: Verbrauch) vorhanden ist
[223] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden ist",150
Normiertes Profil,SG10,CCI,7037,,E01,,synthetisches Verfahren,X,,151,,,Normiertes Profil,SG10,CCI,7037,,E01,,synthetisches Verfahren,X,,151
Normiertes Profil,SG10,CCI,7037,,Z10,,analytisches Verfahren,X,,152,,,Normiertes Profil,SG10,CCI,7037,,Z10,,analytisches Verfahren,X,,152
Normiertes Profil,SG10,CAV,,,,,,Muss,,153,,,Normiertes Profil,SG10,CAV,,,,,,Muss,,153
Normiertes Profil,SG10,CAV,7111,,,,Code des Normierten Profils (Strom),X,,154,,,Normiertes Profil,SG10,CAV,7111,,,,Code des Normierten Profils (Strom),X,,154
Klimazone / Temperaturmessstelle,SG10,,,,,,,Muss,,155,,,Klimazone / Temperaturmessstelle,SG10,,,,,,,Muss,,155
Klimazone / Temperaturmessstelle,SG10,CCI,,,,,,Muss,,156,,,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,,Muss,,156
Klimazone / Temperaturmessstelle,SG10,CCI,7059,,Z99,,Messstelle des Tagesparameters (derzeit ist nur die Temperatur ein erlaubter Tagesparameter),X,,157,,,Klimazone / Temperaturmessstelle,SG10,CCI,7059,,Z99,,Messstelle des Tagesparameters (derzeit ist nur die Temperatur ein erlaubter Tagesparameter),X,,157
Klimazone / Temperaturmessstelle,SG10,CCI,7059,,ZA0,,Klimazone des Tagesparameters (derzeit ist Tagesparameter),X,,158,,,Klimazone / Temperaturmessstelle,SG10,CCI,7059,,ZA0,,Klimazone des Tagesparameters (derzeit ist Tagesparameter),X,,158
Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,,ID Klimazone / Temperaturmessstelle,X,,159,,,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,,ID Klimazone / Temperaturmessstelle,X,,159
Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,,Dienstanbieter,X [58],[58] Wenn in diesem CCI das DE3055 mit dem Code 293 vorhanden,160,,,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,,Dienstanbieter,X [58],[58] Wenn in diesem CCI das DE3055 mit dem Code 293 vorhanden,160
Klimazone / Temperaturmessstelle,SG10,CCI,3055,,89,,Vergeben vom Händler (hier Netzbetreiber),X,,161,,,Klimazone / Temperaturmessstelle,SG10,CCI,3055,,89,,Vergeben vom Händler (hier Netzbetreiber),X,,161
Klimazone / Temperaturmessstelle,SG10,CCI,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,162,,,Klimazone / Temperaturmessstelle,SG10,CCI,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,162
Referenzprofildaten,SG8,,,,,,,Muss [492] ∧ [223] ∧ [263],"[223] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden ist
[263] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort die Prognose auf Basis von Profilen) CAV+Z36 (TEP m. Referenzmessung) vorhanden ist
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom",163,,,Referenzprofildaten,SG8,,,,,,,Muss [492] ∧ [223] ∧ [263],"[223] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort das SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden ist
[263] Wenn das RFF+Z18 (Marktlokation) aus dieser SG8 auf das gleiche SG5 LOC+172, wie ein RFF+Z18 (Marktlokation) aus einer SG8 SEQ+Z01 (Daten der Marktlokation) verweist, und dort die Prognose auf Basis von Profilen) CAV+Z36 (TEP m. Referenzmessung) vorhanden ist
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom",163
Referenzprofildaten,SG8,SEQ,,,,,,Muss,,164,,,Referenzprofildaten,SG8,SEQ,,,,,,Muss,,164
Referenzprofildaten,SG8,SEQ,1229,,Z38,,Referenzprofildaten,X,,165,,,Referenzprofildaten,SG8,SEQ,1229,,Z38,,Referenzprofildaten,X,,165
Referenz auf die ID der Marktlokation,SG8,RFF,,,,,,Muss,,166,,,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,,Muss,,166
Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,,Marktlokation,X,,167,,,Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,,Marktlokation,X,,167
Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,168,,,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,168
Referenzprofil,SG10,,,,,,,Muss,,169,,,Referenzprofil,SG10,,,,,,,Muss,,169
Referenzprofil,SG10,CCI,,,,,,Muss,,170,,,Referenzprofil,SG10,CCI,,,,,,Muss,,170
Referenzprofil,SG10,CCI,7059,,Z05,,tagesparameterabhängig es Einspeiseprofil,X,,171,,,Referenzprofil,SG10,CCI,7059,,Z05,,tagesparameterabhängig es Einspeiseprofil,X,,171
Referenzprofil,SG10,CAV,,,,,,Muss,,172,,,Referenzprofil,SG10,CAV,,,,,,Muss,,172
Referenzprofil,SG10,CAV,7111,,,,Code des Referenzprofils,X,,173,,,Referenzprofil,SG10,CAV,7111,,,,Code des Referenzprofils,X,,173
Beteiligter Marktpartner MP-ID,SG12,,,,,,,Muss [570],[570] Hinweis: Netzbetreiber Alt,174,,,Beteiligter Marktpartner MP-ID,SG12,,,,,,,Muss [570],[570] Hinweis: Netzbetreiber Alt,174
Beteiligter Marktpartner MP-ID,SG12,NAD,,,,,,Muss,,175,,,Beteiligter Marktpartner MP-ID,SG12,NAD,,,,,,Muss,,175
Beteiligter Marktpartner MP-ID,SG12,NAD,3035,,VY,,andere zugehörige Partei,X,,176,,,Beteiligter Marktpartner MP-ID,SG12,NAD,3035,,VY,,andere zugehörige Partei,X,,176
Beteiligter Marktpartner MP-ID,SG12,NAD,3039,,,,MP-ID,X,,177,,,Beteiligter Marktpartner MP-ID,SG12,NAD,3039,,,,MP-ID,X,,177
Beteiligter Marktpartner MP-ID,SG12,NAD,3055,,9,,GS1,X,,178,,,Beteiligter Marktpartner MP-ID,SG12,NAD,3055,,9,,GS1,X,,178
Beteiligter Marktpartner MP-ID,SG12,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,179,,,Beteiligter Marktpartner MP-ID,SG12,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,179
Beteiligter Marktpartner MP-ID,SG12,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,180,,,Beteiligter Marktpartner MP-ID,SG12,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,180
Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,,,,,,Muss,,181,,,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,,,,,,Muss,,181
Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1153,,Z18,,Marktlokation,X [492],,182,,,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1153,,Z18,,Marktlokation,X [492],,182
Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1153,,Z19,,Messlokation,X,,183,,,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1153,,Z19,,Messlokation,X,,183
Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1153,,Z20,,Tranche,X [492],[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom,184,,,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1153,,Z20,,Tranche,X [492],[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom,184
Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1154,,,,ID des Identifikators,X [953],[953] Format: Marktlokations-ID oder Zählpunktbezeichnung,185,,,Referenz auf die ID einer Marktlokation / Tranche / Messlokation,SG12,RFF,1154,,,,ID des Identifikators,X [953],[953] Format: Marktlokations-ID oder Zählpunktbezeichnung,185
Nachrichten-Endesegment,,UNT,,,,,,Muss,,186,,,Nachrichten-Endesegment,,UNT,,,,,,Muss,,186
Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,,187,,,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,,187
Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,,188,,,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,,188
